activity_id,rep_id,hcp_id,account_id,date_id,activity_type,status,time_of_day,duration_min
1347,5,2000000007,1011,20241007,call,completed,09:00,33
1348,5,2000000002,1008,20241008,lunch_meeting,completed,12:00,71
1349,5,2000000013,1011,20241009,lunch_meeting,completed,13:15,64
1350,5,2000000022,1009,20241010,lunch_meeting,completed,13:30,63
1351,5,2000000017,1010,20241010,call,completed,14:45,33
1352,5,2000000006,1010,20241014,lunch_meeting,completed,13:00,90
1353,5,2000000008,1011,20241015,call,completed,10:30,29
1354,5,2000000026,1010,20241015,lunch_meeting,completed,13:15,61
1355,5,2000000025,1014,20241016,call,completed,17:00,45
1356,5,2000000005,1015,20241016,call,completed,10:30,32
1357,5,2000000004,1015,20241018,lunch_meeting,completed,12:15,62
1358,5,2000000019,1013,20241021,lunch_meeting,completed,11:45,68
1359,5,2000000009,1015,20241022,call,cancelled,17:45,16
1360,5,2000000028,1012,20241023,lunch_meeting,completed,13:30,64
1361,5,2000000012,1013,20241024,lunch_meeting,completed,12:45,68
1362,5,2000000021,1008,20241028,call,completed,16:00,19
1363,5,2000000028,1009,20241028,lunch_meeting,completed,13:15,87
1364,5,2000000028,1015,20241031,call,completed,15:45,18
1365,5,2000000004,1014,20241105,lunch_meeting,completed,12:00,70
1366,5,2000000011,1015,20241105,call,completed,15:00,23
1367,5,2000000002,1010,20241106,lunch_meeting,completed,11:30,78
1368,5,2000000002,1013,20241108,lunch_meeting,cancelled,11:00,66
1369,5,2000000014,1012,20241112,lunch_meeting,completed,11:15,62
1370,5,2000000009,1014,20241112,call,completed,15:45,31
1371,5,2000000029,1012,20241114,call,completed,09:45,25
1372,5,2000000025,1012,20241114,call,completed,14:45,30
1373,5,2000000014,1013,20241118,lunch_meeting,completed,13:30,66
1374,5,2000000003,1010,20241118,lunch_meeting,completed,13:30,86
1375,5,2000000024,1013,20241119,call,completed,15:15,30
1376,5,2000000028,1013,20241119,call,completed,14:30,31
1377,5,2000000001,1015,20241120,call,completed,17:00,16
1378,5,2000000007,1011,20241120,lunch_meeting,completed,11:45,66
1379,5,2000000007,1011,20241121,call,completed,13:00,24
1380,5,2000000017,1009,20241122,lunch_meeting,completed,12:45,73
1381,5,2000000012,1014,20241125,lunch_meeting,completed,11:45,73
1382,5,2000000006,1010,20241126,lunch_meeting,completed,13:30,81
1383,5,2000000021,1012,20241127,call,cancelled,09:00,35
1384,5,2000000004,1015,20241129,call,completed,16:00,36
1385,5,2000000028,1014,20241202,call,completed,15:45,18
1386,5,2000000004,1013,20241204,lunch_meeting,completed,13:30,85
1387,5,2000000013,1008,20241205,lunch_meeting,completed,13:15,68
1388,5,2000000029,1012,20241205,lunch_meeting,completed,12:15,60
1389,5,2000000002,1008,20241206,call,completed,13:30,25
1390,5,2000000014,1011,20241210,lunch_meeting,completed,13:15,86
1391,5,2000000002,1014,20241210,call,cancelled,14:15,27
1392,5,2000000017,1010,20241211,lunch_meeting,completed,13:00,76
1393,5,2000000027,1012,20241213,call,cancelled,11:00,17
1394,5,2000000001,1010,20241217,call,completed,16:00,33
1395,5,2000000001,1010,20241218,lunch_meeting,completed,12:15,67
1396,5,2000000029,1011,20241219,lunch_meeting,completed,11:45,84
1397,5,2000000009,1008,20241219,lunch_meeting,completed,11:00,80
1398,5,2000000030,1009,20241224,call,completed,12:15,17
1399,5,2000000028,1013,20241226,call,completed,15:00,28
1400,5,2000000021,1009,20241230,call,completed,14:30,35
1401,5,2000000026,1010,20241231,call,completed,10:00,18
1402,5,2000000012,1015,20250101,call,completed,12:00,21
1403,5,2000000001,1008,20250102,call,completed,13:00,43
1404,5,2000000007,1008,20250102,lunch_meeting,completed,11:15,68
1405,5,2000000016,1011,20250103,call,completed,16:30,29
1406,5,2000000026,1015,20250106,lunch_meeting,completed,12:15,68
1407,5,2000000006,1011,20250106,lunch_meeting,cancelled,11:30,65
1408,5,2000000016,1014,20250108,lunch_meeting,completed,13:15,86
1409,5,2000000011,1009,20250108,lunch_meeting,completed,13:15,71
1410,5,2000000027,1009,20250109,lunch_meeting,completed,11:30,78
1411,5,2000000014,1012,20250109,lunch_meeting,completed,11:15,85
1412,5,2000000014,1010,20250110,lunch_meeting,completed,11:30,71
1413,5,2000000004,1008,20250114,lunch_meeting,completed,13:15,66
1414,5,2000000019,1013,20250115,call,completed,14:30,34
1415,5,2000000009,1009,20250121,lunch_meeting,completed,12:30,86
1416,5,2000000011,1011,20250121,call,completed,15:45,16
1417,5,2000000014,1009,20250122,call,completed,17:30,33
1418,5,2000000008,1008,20250123,lunch_meeting,completed,13:00,89
1419,5,2000000010,1010,20250124,lunch_meeting,completed,13:30,61
1420,5,2000000021,1008,20250127,call,completed,14:30,23
1421,5,2000000025,1013,20250128,lunch_meeting,completed,12:45,79
1422,5,2000000010,1015,20250130,lunch_meeting,completed,11:30,90
1423,5,2000000028,1014,20250211,call,completed,11:30,41
1424,5,2000000001,1008,20250212,lunch_meeting,cancelled,11:00,61
1425,5,2000000010,1009,20250212,lunch_meeting,completed,13:15,68
1426,5,2000000006,1010,20250213,lunch_meeting,completed,12:15,84
1427,5,2000000019,1014,20250213,lunch_meeting,completed,13:30,67
1428,5,2000000022,1015,20250214,lunch_meeting,completed,13:15,67
1429,5,2000000025,1012,20250218,call,completed,11:15,37
1430,5,2000000002,1011,20250221,call,completed,15:45,21
1431,5,2000000004,1013,20250224,call,completed,16:30,39
1432,5,2000000023,1015,20250225,call,completed,09:15,22
1433,5,2000000013,1015,20250226,call,completed,11:00,23
1434,5,2000000006,1012,20250227,call,completed,09:00,22
1435,5,2000000006,1012,20250303,call,completed,16:45,26
1436,5,2000000004,1009,20250304,lunch_meeting,completed,11:45,76
1437,5,2000000017,1013,20250305,call,completed,13:00,16
1438,5,2000000013,1014,20250306,call,completed,14:15,34
1439,5,2000000009,1015,20250306,lunch_meeting,completed,11:15,90
1440,5,2000000008,1009,20250314,call,completed,17:45,27
1441,5,2000000004,1011,20250317,lunch_meeting,completed,11:15,71
1442,5,2000000010,1012,20250318,call,completed,16:45,38
1443,5,2000000010,1011,20250318,call,completed,09:15,20
1444,5,2000000029,1015,20250319,call,cancelled,15:45,25
1445,5,2000000029,1009,20250324,call,completed,08:30,30
1446,5,2000000001,1015,20250325,call,completed,08:00,33
1447,5,2000000022,1012,20250325,call,completed,10:15,39
1448,5,2000000026,1013,20250328,lunch_meeting,completed,12:30,81
1449,5,2000000009,1013,20250331,lunch_meeting,completed,12:30,82
1450,5,2000000029,1015,20250401,call,completed,16:00,19
1451,5,2000000028,1011,20250402,call,completed,08:15,33
1452,5,2000000023,1014,20250403,lunch_meeting,completed,11:15,89
1453,5,2000000013,1009,20250403,lunch_meeting,cancelled,13:30,88
1454,5,2000000029,1010,20250404,lunch_meeting,cancelled,12:30,72
1455,5,2000000014,1012,20250407,lunch_meeting,completed,13:30,82
1456,5,2000000011,1009,20250407,lunch_meeting,completed,13:15,69
1457,5,2000000030,1010,20250410,lunch_meeting,completed,13:15,79
1458,5,2000000016,1012,20250414,call,completed,08:45,16
1459,5,2000000027,1009,20250416,call,completed,08:45,26
1460,5,2000000027,1008,20250417,call,completed,13:30,40
1461,5,2000000028,1010,20250417,call,completed,10:15,28
1462,5,2000000008,1008,20250421,lunch_meeting,cancelled,11:45,73
1463,5,2000000029,1009,20250422,lunch_meeting,cancelled,13:15,65
1464,5,2000000014,1013,20250423,call,completed,11:30,19
1465,5,2000000014,1011,20250423,lunch_meeting,completed,12:45,77
1466,5,2000000026,1014,20250425,call,completed,15:30,31
1467,5,2000000023,1013,20250428,lunch_meeting,completed,12:45,90
1468,5,2000000014,1015,20250428,call,cancelled,08:45,17
1469,5,2000000030,1012,20250430,call,completed,13:15,34
1470,5,2000000018,1012,20250430,call,completed,14:15,27
1471,5,2000000001,1015,20250501,lunch_meeting,completed,11:00,68
1472,5,2000000027,1009,20250501,lunch_meeting,completed,12:45,82
1473,5,2000000028,1008,20250502,call,completed,16:00,37
1474,5,2000000005,1015,20250506,call,completed,10:30,35
1475,5,2000000010,1008,20250506,lunch_meeting,completed,11:00,62
1476,5,2000000004,1011,20250512,call,completed,08:45,27
1477,5,2000000002,1009,20250512,lunch_meeting,completed,11:15,86
1478,5,2000000009,1015,20250513,call,completed,08:15,19
1479,5,2000000027,1011,20250513,call,completed,16:15,30
1480,5,2000000010,1012,20250514,call,cancelled,15:30,36
1481,5,2000000013,1014,20250515,call,completed,14:15,15
1482,5,2000000015,1009,20250516,lunch_meeting,completed,12:00,80
1483,5,2000000029,1015,20250519,call,cancelled,13:15,29
1484,5,2000000029,1015,20250519,lunch_meeting,completed,11:30,76
1485,5,2000000007,1013,20250520,lunch_meeting,completed,11:15,71
1486,5,2000000021,1013,20250520,lunch_meeting,completed,11:30,85
1487,5,2000000010,1014,20250521,call,cancelled,15:45,45
1488,5,2000000016,1010,20250521,lunch_meeting,completed,12:30,78
1489,5,2000000027,1014,20250522,call,completed,10:15,18
1490,5,2000000022,1009,20250522,lunch_meeting,cancelled,12:30,84
1491,5,2000000026,1011,20250526,call,cancelled,10:45,39
1492,5,2000000014,1009,20250526,call,completed,09:00,42
1493,5,2000000003,1015,20250527,lunch_meeting,completed,11:15,70
1494,5,2000000004,1015,20250527,lunch_meeting,completed,13:30,77
1495,5,2000000016,1015,20250530,lunch_meeting,completed,13:00,73
1496,5,2000000026,1011,20250602,call,completed,09:15,16
1497,5,2000000026,1010,20250602,call,completed,14:00,25
1498,5,2000000024,1015,20250604,call,completed,17:45,31
1499,5,2000000012,1013,20250604,call,completed,15:45,35
1500,5,2000000028,1009,20250605,call,completed,16:30,18
1501,5,2000000008,1008,20250609,lunch_meeting,completed,12:30,72
1502,5,2000000012,1009,20250610,call,cancelled,09:15,42
1503,5,2000000017,1012,20250610,lunch_meeting,completed,13:30,88
1504,5,2000000016,1012,20250612,call,completed,14:30,21
1505,5,2000000011,1008,20250612,call,completed,13:00,22
1506,5,2000000003,1008,20250613,lunch_meeting,cancelled,12:00,88
1507,5,2000000016,1010,20250616,lunch_meeting,completed,11:00,75
1508,5,2000000017,1011,20250616,lunch_meeting,completed,12:15,60
1509,5,2000000022,1008,20250620,lunch_meeting,completed,12:15,73
1510,5,2000000014,1010,20250623,call,completed,17:30,26
1511,5,2000000007,1013,20250623,lunch_meeting,cancelled,11:15,62
1512,5,2000000001,1011,20250624,lunch_meeting,completed,13:30,61
1513,5,2000000026,1008,20250624,call,completed,09:00,19
1514,5,2000000006,1012,20250625,call,completed,17:15,24
1515,5,2000000016,1009,20250627,call,completed,16:15,30
1516,5,2000000024,1013,20250630,call,completed,12:30,39
1517,5,2000000018,1012,20250630,call,completed,12:30,37
1518,5,2000000017,1009,20250701,call,completed,14:45,23
1519,5,2000000003,1011,20250701,call,completed,16:15,24
1520,5,2000000018,1011,20250702,call,completed,10:00,22
1521,5,2000000023,1015,20250702,lunch_meeting,cancelled,11:45,86
1522,5,2000000009,1014,20250704,lunch_meeting,completed,11:00,68
1523,5,2000000013,1015,20250707,call,cancelled,14:45,16
1524,5,2000000008,1011,20250707,lunch_meeting,completed,12:00,81
1525,5,2000000002,1013,20250708,call,cancelled,13:30,40
1526,5,2000000007,1008,20250709,lunch_meeting,completed,13:15,87
1527,5,2000000014,1008,20250709,call,completed,12:45,28
1528,5,2000000024,1012,20250710,call,cancelled,15:15,19
1529,5,2000000030,1008,20250710,lunch_meeting,completed,12:00,67
1530,5,2000000011,1014,20250711,call,completed,13:30,36
1531,5,2000000026,1008,20250714,call,completed,13:30,42
1532,5,2000000015,1008,20250716,lunch_meeting,completed,11:30,75
1533,5,2000000028,1011,20250717,lunch_meeting,completed,11:30,88
1534,5,2000000020,1013,20250717,call,completed,12:30,23
1535,5,2000000005,1011,20250718,call,completed,17:00,22
1536,5,2000000002,1010,20250722,lunch_meeting,completed,11:15,61
1537,5,2000000023,1012,20250722,lunch_meeting,completed,12:00,79
1538,5,2000000004,1009,20250724,lunch_meeting,completed,11:15,66
1539,5,2000000019,1013,20250725,lunch_meeting,completed,12:30,64
1540,5,2000000020,1013,20250729,lunch_meeting,cancelled,13:15,75
1541,5,2000000020,1008,20250730,call,completed,12:15,44
1542,5,2000000001,1009,20250731,call,completed,16:30,45
1543,5,2000000007,1014,20250731,call,completed,10:45,39
1544,5,2000000017,1014,20250806,call,completed,16:00,34
1545,5,2000000016,1015,20250806,lunch_meeting,completed,13:15,89
1546,5,2000000008,1013,20250808,call,scheduled,15:30,38
1547,5,2000000008,1015,20250812,lunch_meeting,scheduled,12:00,71
1548,5,2000000018,1009,20250812,lunch_meeting,scheduled,13:15,79
1549,5,2000000026,1014,20250814,call,scheduled,17:15,44
1550,5,2000000022,1010,20250818,lunch_meeting,scheduled,12:30,70
1551,5,2000000014,1010,20250821,lunch_meeting,scheduled,13:00,88
1552,5,2000000001,1010,20250825,call,scheduled,14:30,39
1553,5,2000000023,1015,20250826,call,scheduled,10:00,41
1554,5,2000000014,1008,20250826,call,scheduled,09:15,31
1555,5,2000000030,1014,20250827,lunch_meeting,scheduled,12:15,72
1556,5,2000000023,1011,20250827,lunch_meeting,scheduled,11:30,88
1557,5,2000000019,1009,20250828,call,scheduled,09:30,45
1558,5,2000000030,1014,20250829,lunch_meeting,scheduled,13:15,69
1559,5,2000000023,1010,20250901,call,scheduled,17:00,19
1560,5,2000000019,1013,20250903,lunch_meeting,scheduled,12:30,74
1561,5,2000000006,1012,20250903,call,scheduled,11:30,30
1562,5,2000000002,1014,20250904,lunch_meeting,scheduled,12:45,70
1563,5,2000000029,1011,20250910,lunch_meeting,scheduled,13:15,78
1564,5,2000000029,1013,20250910,call,scheduled,13:30,20
1565,5,2000000009,1015,20250912,lunch_meeting,scheduled,11:15,69
1566,5,2000000020,1009,20250915,call,scheduled,12:15,18
1567,5,2000000027,1010,20250917,call,scheduled,17:00,45
1568,5,2000000029,1011,20250917,call,scheduled,15:00,26
1569,5,2000000019,1014,20250919,lunch_meeting,scheduled,13:00,86
1570,5,2000000010,1009,20250922,call,scheduled,15:45,30
1571,5,2000000003,1010,20250923,lunch_meeting,scheduled,13:30,63
1572,5,2000000026,1009,20250924,call,scheduled,09:30,20
1573,5,2000000011,1012,20250925,lunch_meeting,scheduled,13:30,76
1574,5,2000000022,1009,20250925,lunch_meeting,scheduled,11:45,63
1575,5,2000000007,1008,20250926,call,scheduled,11:15,33
1576,5,2000000028,1011,20250929,call,scheduled,12:45,19
1577,5,2000000027,1010,20250930,lunch_meeting,scheduled,12:15,66
1578,5,2000000029,1009,20251001,call,scheduled,08:45,17
1579,5,2000000016,1011,20251001,call,scheduled,08:45,37
1580,5,2000000020,1014,20251002,call,scheduled,13:45,31
1581,5,2000000027,1011,20251006,lunch_meeting,scheduled,13:15,75
1582,5,2000000013,1013,20251007,lunch_meeting,scheduled,12:00,67
1583,5,2000000004,1012,20251007,lunch_meeting,scheduled,12:30,67
1584,5,2000000014,1009,20251008,call,scheduled,15:30,36
1585,5,2000000004,1013,20251008,lunch_meeting,scheduled,13:00,84
1586,5,2000000027,1015,20251009,lunch_meeting,scheduled,13:00,60
1587,5,2000000009,1011,20251010,lunch_meeting,scheduled,11:30,68
1588,5,2000000011,1014,20251013,lunch_meeting,scheduled,12:45,72
1589,5,2000000009,1008,20251013,lunch_meeting,scheduled,12:15,70
1590,5,2000000027,1008,20251014,lunch_meeting,scheduled,12:45,67
1591,5,2000000019,1010,20251014,call,scheduled,09:30,19
1592,5,2000000018,1008,20251015,call,scheduled,14:00,39
1593,5,2000000023,1013,20251015,lunch_meeting,scheduled,13:00,80
1594,5,2000000018,1011,20251020,call,scheduled,16:45,42
1595,5,2000000008,1012,20251021,call,scheduled,13:30,28
1596,5,2000000007,1011,20251021,call,scheduled,08:00,39
1597,5,2000000004,1014,20251022,lunch_meeting,scheduled,11:15,69
1598,5,2000000010,1008,20251022,call,scheduled,11:00,23
1599,5,2000000004,1014,20251023,lunch_meeting,scheduled,11:30,87
1600,5,2000000003,1009,20251023,call,scheduled,16:45,15
1601,5,2000000027,1010,20251027,call,scheduled,17:45,21
1602,5,2000000027,1012,20251027,lunch_meeting,scheduled,12:00,69
1603,5,2000000015,1011,20251028,call,scheduled,12:45,27
1604,5,2000000014,1009,20251029,call,scheduled,14:30,30
1605,5,2000000030,1011,20251030,lunch_meeting,scheduled,11:45,83
1606,5,2000000012,1009,20251031,lunch_meeting,scheduled,11:00,72
1607,5,2000000012,1015,20251104,call,scheduled,12:30,19
1608,5,2000000003,1009,20251105,call,scheduled,11:45,33
1609,5,2000000008,1009,20251105,call,scheduled,14:45,31
1610,5,2000000027,1011,20251106,call,scheduled,15:30,28
1611,5,2000000010,1013,20251106,call,scheduled,08:30,37
1612,5,2000000028,1008,20251107,lunch_meeting,scheduled,13:00,84
1613,5,2000000026,1015,20251110,lunch_meeting,scheduled,12:15,70
1614,5,2000000015,1015,20251110,call,scheduled,09:45,37
1615,5,2000000005,1008,20251112,call,scheduled,16:00,20
1616,5,2000000028,1009,20251114,call,scheduled,14:45,20
1617,5,2000000026,1015,20251117,call,scheduled,16:45,27
1618,5,2000000001,1012,20251117,call,scheduled,14:30,38
1619,5,2000000009,1013,20251118,lunch_meeting,scheduled,13:30,65
1620,5,2000000005,1012,20251118,call,scheduled,17:30,31
1621,5,2000000009,1015,20251119,lunch_meeting,scheduled,11:30,89
1622,5,2000000024,1010,20251119,call,scheduled,16:45,15
1623,5,2000000014,1010,20251120,call,scheduled,15:00,15
1624,5,2000000023,1011,20251121,call,scheduled,09:45,25
1625,5,2000000015,1010,20251126,call,scheduled,13:15,26
1626,5,2000000021,1008,20251126,call,scheduled,12:30,41
1627,5,2000000019,1012,20251127,lunch_meeting,scheduled,13:15,89
1628,5,2000000018,1011,20251128,call,scheduled,17:15,18
1629,5,2000000007,1012,20251201,call,scheduled,12:00,19
1630,5,2000000026,1014,20251201,lunch_meeting,scheduled,13:30,79
1631,5,2000000026,1015,20251202,call,scheduled,10:00,40
1632,5,2000000005,1010,20251208,call,scheduled,15:00,25
1633,5,2000000003,1008,20251208,call,scheduled,16:45,28
1634,5,2000000016,1013,20251209,lunch_meeting,scheduled,13:00,67
1635,5,2000000018,1014,20251209,lunch_meeting,scheduled,12:45,71
1636,5,2000000027,1013,20251210,call,scheduled,17:15,45
1637,5,2000000023,1010,20251212,lunch_meeting,scheduled,13:15,75
1638,5,2000000026,1012,20251215,call,scheduled,16:45,35
1639,5,2000000012,1010,20251215,call,scheduled,13:45,39
1640,5,2000000012,1014,20251216,call,scheduled,17:15,27
1641,5,2000000012,1010,20251216,call,scheduled,11:45,26
1642,5,2000000007,1008,20251217,lunch_meeting,scheduled,12:00,89
1643,5,2000000012,1012,20251217,call,scheduled,17:30,16
1644,5,2000000009,1015,20251218,lunch_meeting,scheduled,11:30,68
1645,5,2000000021,1008,20251218,call,scheduled,15:45,30
1646,5,2000000024,1009,20251222,call,scheduled,13:00,34
1647,5,2000000005,1010,20251223,call,scheduled,09:45,41
1648,5,2000000028,1009,20251223,call,scheduled,15:00,25
1649,5,2000000009,1011,20251225,call,scheduled,13:30,43
1650,5,2000000023,1010,20251225,lunch_meeting,scheduled,13:00,90
1651,5,2000000014,1008,20251226,call,scheduled,11:15,38
1652,5,2000000003,1010,20251229,lunch_meeting,scheduled,11:30,79
1653,5,2000000017,1014,20251231,call,scheduled,08:30,23
1654,5,2000000018,1013,20251231,call,scheduled,13:45,33
1655,6,2000000003,1015,20240801,call,completed,09:15,38
1656,6,2000000003,1010,20240801,lunch_meeting,completed,11:15,85
1657,6,2000000012,1015,20240806,call,cancelled,11:30,41
1658,6,2000000022,1011,20240806,call,completed,14:30,20
1659,6,2000000005,1013,20240807,lunch_meeting,completed,11:30,88
1660,6,2000000009,1015,20240812,lunch_meeting,completed,12:30,71
1661,6,2000000017,1015,20240813,call,completed,17:45,19
1662,6,2000000018,1011,20240813,lunch_meeting,completed,13:15,66
1663,6,2000000023,1012,20240814,call,completed,11:30,21
1664,6,2000000009,1008,20240815,call,completed,10:45,19
1665,6,2000000019,1013,20240816,lunch_meeting,completed,13:30,88
1666,6,2000000023,1009,20240820,lunch_meeting,cancelled,11:15,73
1667,6,2000000011,1013,20240821,call,completed,13:30,20
1668,6,2000000018,1010,20240822,call,completed,17:45,33
1669,6,2000000024,1014,20240823,lunch_meeting,completed,12:30,79
1670,6,2000000016,1014,20240826,lunch_meeting,completed,11:00,73
1671,6,2000000025,1012,20240827,lunch_meeting,completed,11:15,89
1672,6,2000000029,1011,20240828,call,completed,13:00,17
1673,6,2000000026,1010,20240829,lunch_meeting,completed,11:45,60
1674,6,2000000010,1009,20240904,call,completed,11:45,17
1675,6,2000000008,1010,20240905,lunch_meeting,completed,11:30,63
1676,6,2000000016,1014,20240905,call,cancelled,14:45,37
1677,6,2000000005,1013,20240910,call,completed,13:30,41
1678,6,2000000024,1014,20240911,lunch_meeting,completed,12:45,81
1679,6,2000000024,1008,20240911,call,cancelled,10:15,26
1680,6,2000000011,1008,20240912,lunch_meeting,cancelled,13:00,64
1681,6,2000000007,1008,20240913,call,completed,09:30,27
1682,6,2000000006,1014,20240916,call,completed,14:45,16
1683,6,2000000009,1014,20240916,call,completed,16:00,29
1684,6,2000000022,1009,20240918,lunch_meeting,completed,11:15,70
1685,6,2000000022,1015,20240920,call,completed,14:45,39
1686,6,2000000014,1012,20240924,call,completed,15:30,39
1687,6,2000000023,1013,20240925,lunch_meeting,completed,11:45,77
1688,6,2000000028,1009,20240926,call,completed,17:30,21
1689,6,2000000014,1008,20240927,lunch_meeting,completed,11:45,74
1690,6,2000000002,1013,20240930,lunch_meeting,completed,13:15,84
1691,6,2000000009,1010,20241002,lunch_meeting,completed,11:45,70
1692,6,2000000010,1008,20241002,call,completed,08:45,22
1693,6,2000000004,1010,20241007,call,completed,14:30,26
1694,6,2000000015,1011,20241007,lunch_meeting,completed,12:30,61
1695,6,2000000024,1009,20241009,lunch_meeting,completed,13:00,70
1696,6,2000000030,1012,20241009,lunch_meeting,completed,11:30,83
1697,6,2000000024,1009,20241010,lunch_meeting,cancelled,11:30,69
1698,6,2000000020,1011,20241010,call,completed,15:15,39
1699,6,2000000009,1010,20241011,lunch_meeting,completed,11:45,89
1700,6,2000000010,1012,20241015,call,completed,08:45,36
1701,6,2000000005,1012,20241015,lunch_meeting,completed,13:15,63
1702,6,2000000011,1011,20241021,call,completed,17:45,33
1703,6,2000000014,1013,20241021,lunch_meeting,completed,13:00,70
1704,6,2000000011,1013,20241022,lunch_meeting,completed,13:15,66
1705,6,2000000023,1010,20241023,lunch_meeting,completed,11:00,80
1706,6,2000000016,1013,20241023,call,completed,16:30,24
1707,6,2000000025,1013,20241024,lunch_meeting,completed,11:15,79
1708,6,2000000012,1014,20241028,lunch_meeting,cancelled,11:30,77
1709,6,2000000024,1015,20241028,call,completed,16:15,27
1710,6,2000000028,1009,20241029,call,completed,11:00,33
1711,6,2000000010,1010,20241029,call,completed,14:45,26
1712,6,2000000029,1012,20241031,lunch_meeting,completed,13:00,81
1713,6,2000000017,1014,20241101,call,cancelled,15:45,24
1714,6,2000000006,1010,20241104,lunch_meeting,completed,13:15,84
1715,6,2000000021,1010,20241105,call,completed,14:45,28
1716,6,2000000001,1011,20241107,call,completed,16:00,34
1717,6,2000000019,1014,20241107,call,completed,11:15,33
1718,6,2000000022,1009,20241108,lunch_meeting,completed,13:30,72
1719,6,2000000017,1011,20241111,call,completed,11:15,30
1720,6,2000000030,1011,20241111,lunch_meeting,completed,11:00,66
1721,6,2000000015,1015,20241112,call,completed,15:15,40
1722,6,2000000006,1015,20241112,call,completed,13:15,22
1723,6,2000000024,1009,20241113,call,completed,14:45,42
1724,6,2000000003,1014,20241114,lunch_meeting,cancelled,13:00,82
1725,6,2000000016,1008,20241118,lunch_meeting,completed,13:00,71
1726,6,2000000023,1015,20241119,lunch_meeting,completed,11:15,87
1727,6,2000000025,1009,20241120,call,completed,13:15,44
1728,6,2000000007,1012,20241122,call,completed,09:45,43
1729,6,2000000016,1011,20241125,lunch_meeting,completed,13:15,70
1730,6,2000000026,1015,20241125,lunch_meeting,completed,13:00,84
1731,6,2000000010,1008,20241128,call,cancelled,17:30,37
1732,6,2000000010,1012,20241128,call,completed,12:45,37
1733,6,2000000022,1012,20241129,call,completed,10:15,34
1734,6,2000000028,1014,20241202,lunch_meeting,completed,11:15,78
1735,6,2000000005,1008,20241203,lunch_meeting,completed,13:30,87
1736,6,2000000013,1015,20241204,call,cancelled,10:30,31
1737,6,2000000012,1014,20241204,lunch_meeting,completed,13:15,65
1738,6,2000000029,1014,20241205,call,completed,09:30,22
1739,6,2000000007,1011,20241206,call,completed,09:15,26
1740,6,2000000015,1008,20241209,call,completed,13:00,27
1741,6,2000000004,1013,20241210,call,completed,16:00,40
1742,6,2000000002,1015,20241210,call,completed,10:15,22
1743,6,2000000023,1015,20241211,call,completed,17:30,32
1744,6,2000000009,1009,20241211,call,completed,09:15,31
1745,6,2000000002,1011,20241212,call,completed,17:45,29
1746,6,2000000029,1008,20241216,lunch_meeting,completed,11:15,75
1747,6,2000000004,1015,20241216,call,completed,09:15,34
1748,6,2000000010,1008,20241217,lunch_meeting,cancelled,11:45,84
1749,6,2000000007,1015,20241218,call,completed,14:30,30
1750,6,2000000021,1010,20241218,lunch_meeting,completed,13:15,90
1751,6,2000000010,1012,20241219,call,completed,16:30,35
1752,6,2000000015,1009,20241219,call,completed,13:45,30
1753,6,2000000022,1012,20241225,call,cancelled,15:30,35
1754,6,2000000018,1010,20241226,call,completed,11:15,24
1755,6,2000000017,1012,20241226,lunch_meeting,completed,12:00,81
1756,6,2000000030,1011,20241227,call,completed,11:45,40
1757,6,2000000022,1010,20250101,lunch_meeting,cancelled,12:45,84
1758,6,2000000024,1012,20250101,call,cancelled,15:30,26
1759,6,2000000011,1013,20250103,lunch_meeting,completed,12:45,84
1760,6,2000000001,1014,20250106,call,cancelled,13:15,29
1761,6,2000000001,1011,20250107,call,completed,12:30,41
1762,6,2000000001,1013,20250108,lunch_meeting,completed,12:15,85
1763,6,2000000028,1012,20250110,call,completed,10:30,38
1764,6,2000000024,1015,20250113,call,completed,14:45,22
1765,6,2000000020,1014,20250114,call,completed,13:30,32
1766,6,2000000015,1012,20250115,call,completed,09:30,39
1767,6,2000000014,1010,20250116,call,completed,17:15,32
1768,6,2000000003,1015,20250116,call,completed,16:30,32
1769,6,2000000023,1008,20250117,call,completed,09:30,45
1770,6,2000000029,1015,20250120,call,completed,15:15,29
1771,6,2000000011,1011,20250121,lunch_meeting,completed,13:00,64
1772,6,2000000014,1014,20250123,lunch_meeting,completed,11:00,89
1773,6,2000000017,1013,20250123,call,completed,08:30,40
1774,6,2000000010,1013,20250124,call,completed,17:00,32
1775,6,2000000006,1009,20250128,lunch_meeting,completed,11:00,84
1776,6,2000000022,1014,20250128,lunch_meeting,completed,13:00,80
1777,6,2000000003,1010,20250129,lunch_meeting,completed,13:30,86
1778,6,2000000029,1008,20250130,lunch_meeting,completed,11:45,60
1779,6,2000000014,1010,20250204,lunch_meeting,cancelled,13:30,84
1780,6,2000000018,1015,20250205,call,completed,17:30,43
1781,6,2000000028,1010,20250206,call,completed,11:30,20
1782,6,2000000004,1008,20250206,call,completed,16:30,45
1783,6,2000000028,1013,20250210,call,completed,11:30,20
1784,6,2000000009,1011,20250211,call,completed,08:15,43
1785,6,2000000004,1014,20250212,call,completed,11:45,16
1786,6,2000000015,1014,20250213,call,completed,14:00,17
1787,6,2000000030,1009,20250217,call,completed,09:45,38
1788,6,2000000020,1013,20250217,lunch_meeting,completed,11:00,85
1789,6,2000000012,1015,20250218,lunch_meeting,completed,12:00,60
1790,6,2000000013,1014,20250218,lunch_meeting,cancelled,11:30,71
